PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011662014,MM STRATIC,23742.55,2026-02-20T00:00:00,P,2268,1,25865008.310000002,25865008.31,53848103.4,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,25865008.31,27983095.09,0,53848103.4,27983095.09,QUATREM AG,Hors mandat QUATREM AG,0,27983095.09,53848103.4,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2B,FR0000009987,UNION PLUS,208593.07,2026-03-20T00:00:00,P,165,1,34091843.309999995,34091843.309999995,34417856.55,PP,FC_Mon,PP_Mon_Fonds,FR43,5080831,PP_Mon_Fonds,34091843.309999995,326013.2400000021,0,34417856.55,326013.2400000021,QUATREM AG,Hors mandat QUATREM AG,0,326013.2400000021,34417856.55,PP_Mon_Fonds,QUATREM HM ACT NC,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA1B,FR0000009987,UNION PLUS,208593.07,2026-03-20T00:00:00,P,6.4,1,1208271.879996117,1208271.879996117,1334995.65,PP,FC_Mon,PP_Mon_Fonds,FR43,5080831,PP_Mon_Fonds,1208271.879996117,126723.77000388294,0,1334995.65,126723.77000388294,QUATREM AG,Mandats OSTRUM QUATREM AG,0,126723.77000388294,1334995.65,PP_Mon_Fonds,QUATREM MDT OSTRUM PA,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,AUXIA,AUX2E,FR0013423555,PRATIC AUXIA,660.59,2026-03-19T00:00:00,P,80553,1,51272790.03,51272790.03,53212506.27,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615538,PP_FAC_DIV_PRATIC,51272790.03,1939716.240000002,0,53212506.27,1939716.240000002,AUXIA AG,Hors mandat AUXIA AG,415802.27716653905,2355518.517166541,53628308.54716654,PP_FAC_DIV,AUXIA HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0013423548,PRATIC CMAV,1018.89,2026-03-19T00:00:00,P,13375,1,12480051.64,12480051.64,13627653.75,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615537,PP_FAC_DIV_PRATIC,12480051.64,1147602.1099999994,0,13627653.75,1147602.1099999994,CMAV AG,Hors mandat CMAV AG,43467.053136785544,1191069.163136785,13671120.803136785,PP_FAC_DIV,CMAV HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0007443544,PRATIC INPR,4744.44,2026-03-19T00:00:00,P,7247,1,32698246.590000004,32698246.590000004,34382956.68,PP,FC_Div,PP_FAC_DIV_PRATIC,FR42,8615534,PP_FAC_DIV_PRATIC,32698246.590000004,1684710.0899999961,0,34382956.68,1684710.0899999961,INPR AG,Hors mandat INPR AG,197219.47180482844,1881929.5618048245,34580176.15180483,PP_FAC_DIV,INPR HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,FR0010251082,PRATIC MHP,913.01,2026-03-19T00:00:00,P,536781,1,551542311.23,551542311.23,490086420.81,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622712,PP_FAC_DIV_PRATIC,551542311.23,-61455890.42000002,0,490086420.81,-61455890.42000002,MHP AG,Hors mandat MHP AG,-1265334.7089257608,-62721225.12892578,488821086.1010742,PP_FAC_DIV,MHP HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0013423530,PRATIC MUTUEL,1196.31,2026-03-19T00:00:00,P,18467,1,18448496.189999998,18448496.189999998,22092256.77,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615536,PP_FAC_DIV_PRATIC,18448496.189999998,3643760.580000002,0,22092256.77,3643760.580000002,MMH AG,Hors mandat MUTUELLE MH AG,-86158.2324769382,3557602.347523064,22006098.53752306,PP_FAC_DIV,MHM HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0010404731,PRATIC RS,580.28,2026-03-19T00:00:00,P,68817,1,38185865.13,38185865.13,39933128.76,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622713,PP_FAC_DIV_PRATIC,38185865.13,1747263.6299999952,0,39933128.76,1747263.6299999952,MHRS AG,Hors mandat MHRS AG,82218.25104607729,1829481.8810460726,40015347.011046074,PP_FAC_DIV,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007044532,PRATIC QUATREM,16.37,2026-03-19T00:00:00,P,14980039.999999998,1,242976248.79999998,242976248.79999998,245223254.8,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622704,PP_FAC_DIV_PRATIC,242976248.79999998,2247006.00000003,0,245223254.8,2247006.00000003,QUATREM AG,Hors mandat QUATREM AG,-836487.8684681528,1410518.131531877,244386766.93153185,PP_FAC_DIV,QUATREM HM ACT COTE,2026-03-23T00:00:00,,
