PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset],PMVL[Flag Fonds Dedie],PMVL[PFMIndice.Perf J / J-1]
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP5E,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1758.42,2026-03-24T00:00:00,P,1135,1,1816454,1816454,1995806.7,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1816454,179352.69999999995,LECPTREU,1994351.9950509002,177897.99505090015,MHP AG,Hors mandat MHP AG,0,177897.99505090015,1994351.9950509002,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM NANTI CNP,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP5F,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1758.42,2026-03-24T00:00:00,P,832,1,1329744,1329744,1463005.44,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1329744,133261.43999999994,LECPTREU,1461939.0835967832,132195.08359678322,MHP AG,Hors mandat MHP AG,0,132195.08359678322,1461939.0835967832,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM NANT GENERALI,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2D,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-24T00:00:00,P,127,1,418538.04000000004,418538.04,561958.49,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,418538.04,143420.45,MAUSLCR,565591.2653566377,147053.22535663767,MHP AG,Hors mandat MHP AG,0,147053.22535663767,565591.2653566377,2026-03-25T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2D,FR0007475975,MH Lazard action euro LC,527.56,2026-03-24T00:00:00,P,4071.9888,1,771861.337436376,771861.337436376,2148218.41,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,771861.337436376,1376357.072563624,M7EM,2178687.884855221,1406826.547418845,MHP AG,Hors mandat MHP AG,0,1406826.547418845,2178687.884855221,2026-03-25T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2D,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-24T00:00:00,P,120,1,233177.95,233177.95,820784.4,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,233177.95,587606.45,M7EM,832426.079226349,599248.1292263491,MHP AG,Hors mandat MHP AG,0,599248.1292263491,832426.079226349,2026-03-25T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2D,FR0007021936,FEDERIS ISR FRANCE MH,492.25,2026-03-24T00:00:00,P,900,1,140329.71999999997,140329.71999999997,443025,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,140329.71999999997,302695.28,M7EM,449308.6902592852,308978.97025928524,MHP AG,Hors mandat MHP AG,0,308978.97025928524,449308.6902592852,2026-03-25T00:00:00,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3308.63,2026-03-24T00:00:00,P,1620,1,1731890,1731890,5359980.6,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,3628090.5999999996,M7EM,5436004.43135529,3704114.43135529,MHRS AG,Hors mandat MHRS AG,0,3704114.43135529,5436004.43135529,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007021936,FEDERIS ISR FRANCE MH,441.54,2026-03-24T00:00:00,P,800,1,105511.99999999999,105511.99999999999,353232,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,105511.99999999999,247720,M7EM,358242.10208829714,252730.10208829714,MHRS AG,Hors mandat MHRS AG,0,252730.10208829714,358242.10208829714,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,1584,1,3694444.3199999994,3694444.3199999994,9742756.32,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,3694444.3199999994,6048312.000000001,M7EM,9880943.697657183,6186499.377657183,MHRS AG,Hors mandat MHRS AG,0,6186499.377657183,9880943.697657183,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR001400OLK6,MH AMUNDI ACTIONS EURO U,118.21,2026-03-24T00:00:00,P,1,1,100,100,118.21,PP,PP_FAC_Act_EUR_LC,FR41,11110054,PP_FAC_Act_EUR_LC,100,18.209999999999994,M7EM,119.88664358794674,19.886643587946736,MHRS AG,Hors mandat MHRS AG,0,19.886643587946736,119.88664358794674,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,3059,1,4316548.46,4316548.46,13071688.21,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,4316548.46,8755139.75,MAUSLCR,13156190.01510475,8839641.555104751,MHRS AG,Hors mandat MHRS AG,0,8839641.555104751,13156190.015104752,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,18513.34446,1,2756712.802239564,2756712.802239564,8811056.03,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,2756712.802239564,6054343.227760436,M7EM,8936028.541595794,6179315.739356231,MHRS AG,Hors mandat MHRS AG,0,6179315.739356231,8936028.541595794,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,95.2,2026-03-24T00:00:00,P,15760,1,1361984.8,1361984.8,1500352,PP,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,1361984.8,138367.19999999995,HE00,1505862.1692386817,143877.36923868163,MHRS AG,Hors mandat MHRS AG,0,143877.36923868163,1505862.1692386817,2026-03-25T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1467.85,2026-03-24T00:00:00,P,2093,1,2332830.74,2332830.74,3072210.05,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,2332830.74,739379.3099999996,LECPTREU,3069970.775442795,737140.0354427947,MHRS AG,Hors mandat MHRS AG,0,737140.0354427947,3069970.775442795,2026-03-24T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0010590950,OBJECTIF CREDIT FI-C,19703.35,2026-03-24T00:00:00,P,170,1,2211485.6,2211485.6,3349569.5,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,2211485.6,1138083.9,LECPTREU,3347128.0634976556,1135642.4634976555,MHRS AG,Hors mandat MHRS AG,0,1135642.4634976555,3347128.0634976556,2026-03-24T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3247.62,2026-03-24T00:00:00,P,4278,1,5692267.63,5692267.63,13893318.36,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,5692267.63,8201050.7299999995,M7EM,14090375.657551786,8398108.027551785,MHRS AG,Hors mandat MHRS AG,0,8398108.027551785,14090375.657551784,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,6580,1,1417462,1417462,6110451.2,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,4692989.2,M7EM,6197119.407629994,4779657.407629994,MHRS AG,Hors mandat MHRS AG,0,4779657.407629994,6197119.407629994,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,270,1,3716498.1300000004,3716498.1300000004,8961783.3,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,3716498.1300000004,5245285.17,HE00,8994696.204880582,5278198.074880581,MHRS AG,Hors mandat MHRS AG,0,5278198.074880581,8994696.204880582,2026-03-25T00:00:00,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,9985.6,2026-03-24T00:00:00,P,532.21668,1,1696133.3395103505,1696133.3395103507,5314502.88,PP,,FR41,12771012,PP_FAC_Act_EUR_LC,1696133.3395103507,3618369.5404896494,M7EM,5389881.673476664,3693748.333966314,MHRS AG,Hors mandat MHRS AG,0,3693748.333966314,5389881.673476664,2026-03-25T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,546,1,301354.46,301354.46,507037.44,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,301354.46,205682.97999999998,M7EM,514229.0572288718,212874.59722887177,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,212874.59722887177,514229.0572288718,2026-03-25T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2F,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,7395.86804,1,1973456.1246080261,1973456.1246080261,3519915.48,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1973456.1246080261,1546459.3553919739,M7EM,3569840.56010876,1596384.4355007338,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,1596384.4355007338,3569840.56010876,2026-03-25T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2F,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,58,1,193215.49000000002,193215.49000000002,356742.34,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,193215.49000000002,163526.85,M7EM,361802.231353609,168586.741353609,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,168586.741353609,361802.231353609,2026-03-25T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,208,1,699104.29,699104.29,888823.52,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,699104.29,189719.22999999998,MAUSLCR,894569.3112591658,195465.02125916572,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,195465.02125916572,894569.3112591658,2026-03-25T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2G,FR0007057674,FEDERIS ISR ACTIONS US MM,4424.87,2026-03-24T00:00:00,P,150,1,547843.44,547843.44,663730.5,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,547843.44,115887.06000000006,MAUSLCR,668021.1795550839,120177.73955508391,MHRS AG SG,Mandats LBPAM MHRS SG,0,120177.73955508391,668021.1795550839,2026-03-25T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2G,FR0007475975,MH Lazard action euro LC,527.56,2026-03-24T00:00:00,P,1780.31138,1,420607.3084144986,420607.3084144986,939221.07,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,420607.3084144986,518613.7615855014,M7EM,952542.6078113525,531935.2993968539,MHRS AG SG,Mandats LBPAM MHRS SG,0,531935.2993968539,952542.6078113525,2026-03-25T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2G,FR0000986531,SELECTION VALEURS MOYENNES,1032.48,2026-03-24T00:00:00,P,467,1,247192.44000000003,247192.44000000003,482168.16,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,247192.44000000003,234975.71999999994,M7EM,489007.04126026627,241814.60126026624,MHRS AG SG,Mandats LBPAM MHRS SG,0,241814.60126026624,489007.04126026627,2026-03-25T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2G,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-24T00:00:00,P,139,1,250247.45,250247.45,950741.93,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,250247.45,700494.48,M7EM,964226.8751038543,713979.4251038544,MHRS AG SG,Mandats LBPAM MHRS SG,0,713979.4251038544,964226.8751038543,2026-03-25T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHRS,MRS2G,FR0007074166,LBPAM ACTIONS VALUE EURO,3591.35,2026-03-24T00:00:00,P,25,1,42295.25,42295.25,89783.75,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,42295.25,47488.5,M7EM,91057.20697266994,48761.95697266994,MHRS AG SG,Mandats LBPAM MHRS SG,0,48761.95697266994,91057.20697266994,2026-03-25T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,786.67,2026-03-24T00:00:00,P,644,1,369620.11999999994,369620.11999999994,506615.48,PP,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999994,136995.36000000004,Composite_diversifie,513801.1123161878,144180.99231618788,CMAV AG,Hors mandat CMAV AG,0,144180.99231618788,513801.1123161878,2026-03-25T00:00:00,PP_FAC_DIV,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,49114.81383,1,12305904.813073097,12305904.813073097,23375213.349999998,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,12305904.813073097,11069308.536926901,M7EM,23706758.071936928,11400853.258863831,QUATREM AG,Hors mandat QUATREM AG,0,11400853.258863831,23706758.071936928,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011034560,EDR FINANCIAL BDS S,1467.85,2026-03-24T00:00:00,P,10494.819,1,10410497.400865804,10410497.400865804,15404820.07,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,4994322.669134196,LECPTREU,15393591.794237712,4983094.393371908,QUATREM AG,Hors mandat QUATREM AG,0,4983094.393371908,15393591.794237712,2026-03-24T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010590950,OBJECTIF CREDIT FI-C,19703.35,2026-03-24T00:00:00,P,468.382,1,6110803.439816754,6110803.439816754,9228694.48,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,6110803.439816754,3117891.040183246,LECPTREU,9221967.862871304,3111164.42305455,QUATREM AG,Hors mandat QUATREM AG,0,3111164.42305455,9221967.862871304,2026-03-24T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007021936,FEDERIS ISR FRANCE MH,441.54,2026-03-24T00:00:00,P,104300,1,19871568.76,19871568.76,46052622,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,19871568.76,26181053.24,M7EM,46705814.05976174,26834245.29976174,QUATREM AG,Hors mandat QUATREM AG,0,26834245.29976174,46705814.05976174,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400MAX6,MH Lazard Diversifi�,1108.68,2026-03-24T00:00:00,P,63200,1,64177988,64177988,70068576,PP,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,64177988,5890588,Composite_diversifie,71062400.79203925,6884412.792039245,QUATREM AG,Hors mandat QUATREM AG,0,6884412.792039245,71062400.79203925,2026-03-25T00:00:00,PP_FAC_DIV,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,LU1585264762,TIKEHAU SUBFIN FUND I CAP,221.27,2026-03-24T00:00:00,P,95207,1,15913415.509999998,15913415.51,21066452.889999997,PP,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,15913415.51,5153037.379999997,HE00,21143821.21468821,5230405.704688212,QUATREM AG,Hors mandat QUATREM AG,0,5230405.704688212,21143821.21468821,2026-03-25T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,3760,1,10906823.4,10906823.4,23126744.8,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,10906823.4,12219921.4,M7EM,23454765.34292362,12547941.942923618,QUATREM AG,Hors mandat QUATREM AG,0,12547941.942923618,23454765.34292362,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,7301,1,14814235.219999999,14814235.219999999,31198560.19,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,14814235.219999999,16384324.970000003,MAUSLCR,31400242.987996005,16586007.767996006,QUATREM AG,Hors mandat QUATREM AG,0,16586007.767996006,31400242.987996005,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,41496,1,17504471.44,17504471.44,38534845.44,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.44,21030373.999999996,M7EM,39081408.349394254,21576936.909394253,QUATREM AG,Hors mandat QUATREM AG,0,21576936.909394253,39081408.349394254,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007074166,LBPAM ACTIONS VALUE EURO,3247.62,2026-03-24T00:00:00,P,12283,1,17718238.380000003,17718238.38,39890516.46,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,17718238.38,22172278.080000002,M7EM,40456307.66753357,22738069.28753357,QUATREM AG,Hors mandat QUATREM AG,0,22738069.28753357,40456307.66753357,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,433,1,10075277.819999998,10075277.819999998,14372045.069999998,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,10075277.819999998,4296767.25,HE00,14424827.617456635,4349549.797456637,QUATREM AG,Hors mandat QUATREM AG,0,4349549.797456637,14424827.617456635,2026-03-25T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,LU2541301847,EdRF EM Climate Bonds S EUR H,106.94,2026-03-24T00:00:00,P,43944,1,4387368.96,4387368.96,4699371.36,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,4387368.96,312002.4000000004,LG20TREH,4693767.905412948,306398.9454129478,QUATREM AG,Hors mandat QUATREM AG,0,306398.9454129478,4693767.905412948,2026-03-24T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Emerg,Vrai,-0.00119238386537141
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007023700,EQUILIBRE DISCOVERY,601.97,2026-03-24T00:00:00,P,0.53,1,227.27999964000003,227.27999964000003,319.04,PP,PP_FAC_DIV_Autres,FR41,8470123,PP_FAC_DIV_Autres,227.27999964000003,91.76000035999999,Composite_diversifie,323.56513637000705,96.28513673000703,QUATREM AG,Hors mandat QUATREM AG,0,96.28513673000703,323.56513637000705,2026-03-25T00:00:00,PP_FAC_DIV,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400EBG6,MH Lazard Total Return,1120.6,2026-03-24T00:00:00,P,81307,1,83393623.56,83393623.56,91112624.19999999,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,83393623.56,7719000.639999986,LECPTREU,91046213.96831311,7652590.4083131105,QUATREM AG,Hors mandat QUATREM AG,0,7652590.4083131105,91046213.96831311,2026-03-24T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
