PMVL[Holding date],PMVL[ENTITE],PMVL[ISIN],PMVL[Orig. name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[PRMP PMVL],PMVL[PRMP VNC],PMVL[PRMP MtM],PMVL[Ref Unik Asset],PMVL[Selected Fund code],PMVL[3A],PMVL[CANTON],PMVL[CIC],PMVL[GROUPE],PMVL[Ptf name],PMVL[Quantity],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[Quote Date],PMVL[Quote],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PMVL Estimé],PRMP_PMVL_future,target
2026-02-03,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00828325888301844,1109895.62,3381610.33,4491505.95,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-30T00:00:00,1306.05,3381610.33,1072691.3134415327,1073682.9500000002,True
2026-02-04,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.025720406898712,1073682.9500000002,3381610.33,4455293.28,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-02T00:00:00,1295.52,3381610.33,1188274.9060146976,1186791.6600000001,True
2026-02-06,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00485653181251115,1186791.6600000001,3381610.33,4568401.99,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-04T00:00:00,1328.41,3381610.33,1164605.0704032257,1170731.5300000003,True
2026-02-09,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00386165211551382,1170731.5300000003,3381610.33,4552341.86,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-05T00:00:00,1323.74,3381610.33,1188311.0905742114,1182802.42,True
2026-02-10,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0204382003679544,1182802.42,3381610.33,4564412.75,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-06T00:00:00,1327.25,3381610.33,1276090.8023465453,1277890.7699999996,True
2026-02-11,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0204768460849232,1277890.7699999996,3381610.33,4659501.1,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-09T00:00:00,1354.9,3381610.33,1373302.6568572298,1386941.46,True
2026-02-17,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00819261278440056,1386941.46,3381610.33,4768551.79,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-13T00:00:00,1386.61,3381610.33,1347874.56164217,1383708.7999999998,True
2026-02-25,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0052023294139748,1383708.7999999998,3381610.33,4765319.13,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-20T00:00:00,1385.67,3381610.33,1358918.040123024,1358466.54,True
2026-02-26,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00525313997429219,1358466.54,3381610.33,4740076.87,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-24T00:00:00,1378.33,3381610.33,1383366.8272870146,1377690.5499999998,True
2026-02-27,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00525313997429219,1377690.5499999998,3381610.33,4759300.88,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-25T00:00:00,1383.92,3381610.33,1402691.8237024117,1420643.6600000001,True
2026-03-02,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0206978258317235,1420643.6600000001,3381610.33,4802253.99,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-26T00:00:00,1396.41,3381610.33,1520039.8766847188,1472125.4900000002,True
2026-03-03,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00823170922992953,1472125.4900000002,3381610.33,4853735.82,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-02-27T00:00:00,1411.38,3381610.33,1432170.9480508668,1412596.4000000004,True
2026-03-04,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0191600856151745,1412596.4000000004,3381610.33,4794206.73,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-02T00:00:00,1394.07,3381610.33,1320738.9885963546,1314584.9000000004,True
2026-03-05,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0310129017971359,1314584.9000000004,3381610.33,4696195.23,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-03T00:00:00,1365.57,3381610.33,1168942.258511832,1180532.6799999997,True
2026-03-06,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0169446022223011,1180532.6799999997,3381610.33,4562143.01,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-04T00:00:00,1326.59,3381610.33,1257836.3785857018,1252545.3399999999,True
2026-03-09,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00118688923748908,1252545.3399999999,3381610.33,4634155.67,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-05T00:00:00,1347.53,3381610.33,1258045.5694895722,1266679.63,True
2026-03-10,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0366257341163909,1266679.63,3381610.33,4648289.96,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-06T00:00:00,1351.64,3381610.33,1096432.597829151,1091393.7999999998,True
2026-03-11,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0230366586891907,1091393.7999999998,3381610.33,4473004.13,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-09T00:00:00,1300.67,3381610.33,1194436.869458151,1190368.2199999997,True
2026-03-12,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00981731828011196,1190368.2199999997,3381610.33,4571978.55,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-10T00:00:00,1329.45,3381610.33,1235252.788595195,1236897.8899999997,True
2026-03-13,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0108560943459848,1236897.8899999997,3381610.33,4618508.22,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-11T00:00:00,1342.98,3381610.33,1186758.9290259732,1188545.5499999998,True
2026-03-16,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00332931926046615,1188545.5499999998,3381610.33,4570155.88,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-12T00:00:00,1328.92,3381610.33,1173330.0420053834,1164782.0599999996,True
2026-03-17,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00386460554371004,1164782.0599999996,3381610.33,4546392.39,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-13T00:00:00,1322.01,3381610.33,1147212.0467657242,1221559.9500000002,False
2026-03-20,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.019481938664895,1221559.9500000002,3381610.33,4603170.28,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-18T00:00:00,1338.52,3381610.33,1131881.2689409722,1129841.8200000003,True
2026-03-23,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00911425247081165,1129841.8200000003,3381610.33,4511452.15,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-19T00:00:00,1311.85,3381610.33,,1129841.8200000003,False
2026-03-24,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0309302236648828,1129841.8200000003,3381610.33,4511452.15,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-19T00:00:00,1311.85,3381610.33,,946233.6100000003,False
2026-03-25,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0144498942662356,946233.6100000003,3381610.33,4327843.94,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-23T00:00:00,1258.46,3381610.33,,1010336.5700000003,False
2026-03-26,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.022023962070733,1010336.5700000003,3381610.33,4391946.9,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-24T00:00:00,1277.1,3381610.33,,1107901.0,False
2026-03-27,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00364492028416046,1107901.0,3381610.33,4489511.33,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-25T00:00:00,1305.47,3381610.33,,1085066.04,False
2026-03-30,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000963999451711336,1085066.04,3381610.33,4466676.37,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-26T00:00:00,1298.83,3381610.33,1080760.166428348,1070587.8499999996,True
2026-03-31,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000963999451711336,1070587.8499999996,3381610.33,4452198.18,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-27T00:00:00,1294.62,3381610.33,1066295.9333955692,1019931.3799999999,True
2026-04-01,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0220471803361283,1019931.3799999999,3381610.33,4401541.71,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-30T00:00:00,1279.89,3381610.33,922889.7961626397,983202.8600000003,False
2026-04-02,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0388141401596172,983202.8600000003,3381610.33,4364813.19,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-03-31T00:00:00,1269.21,3381610.33,1152619.3309272062,1151507.5199999996,True
2026-04-03,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0129099821549552,1151507.5199999996,3381610.33,4533117.85,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-01T00:00:00,1318.15,3381610.33,1092985.0494501907,1151507.5199999996,False
2026-04-04,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0129099821549552,1151507.5199999996,3381610.33,4533117.85,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-01T00:00:00,1318.15,3381610.33,1092985.0494501907,1091703.3099999996,True
2026-04-07,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000693464266522255,1091703.3099999996,3381610.33,4473313.64,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-02T00:00:00,1300.76,3381610.33,1088601.2268377133,1091703.3099999996,True
2026-04-08,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00187655356768313,1091703.3099999996,3381610.33,4473313.64,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-02T00:00:00,1300.76,3381610.33,1100097.7226705076,1120934.8099999996,True
2026-04-09,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0321490056859308,1120934.8099999996,3381610.33,4502545.14,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-07T00:00:00,1309.26,3381610.33,1265687.1593070198,1275861.7599999998,True
2026-04-10,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00860740811068574,1275861.7599999998,3381610.33,4657472.09,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-08T00:00:00,1354.31,3381610.33,1235772.9969572416,1231326.71,True
2026-04-13,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00163239010205703,1231326.71,3381610.33,4612937.04,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-09T00:00:00,1341.36,3381610.33,1223796.5972344913,1224483.0999999996,True
2026-04-14,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00531503229786851,1224483.0999999996,3381610.33,4606093.43,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-10T00:00:00,1339.37,3381610.33,1200001.564652549,1196764.7599999998,True
2026-04-15,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00626615029555448,1196764.7599999998,3381610.33,4578375.09,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-13T00:00:00,1331.31,3381610.33,1225453.5464233626,1224173.5899999999,True
2026-04-16,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00363303711447989,1224173.5899999999,3381610.33,4605783.92,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-14T00:00:00,1339.28,3381610.33,1240906.573922635,1254849.4699999997,True
2026-04-17,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00937741434238732,1254849.4699999997,3381610.33,4636459.8,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-15T00:00:00,1348.2,3381610.33,1298327.474626422,1257153.5999999996,True
2026-04-21,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0,1257153.5999999996,3381610.33,4638763.93,FC_Act_AsPac,QUA2A,QUATREM AG,1272160.800607917,FR41,Groupe MH,pas de nom de portefeuille,3439.0,3381610.33,46129,1348.87,3381610.33,4653771.130607917,1281914.4000000004,False
2026-04-22,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0,1281914.4000000004,3381610.33,4663524.73,FC_Act_AsPac,QUA2A,QUATREM AG,1273024.2576924525,FR41,Groupe MH,PP_FAC_Act,3439.0,3381610.33,46132,1356.07,3381610.33,4654634.587692453,1275827.37,False
2026-04-23,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0,1275827.37,3381610.33,4657437.7,FC_Act_AsPac,QUA2A,QUATREM AG,1257451.4131506896,FR41,Groupe MH,pas de nom de portefeuille,3439.0,3381610.33,46133,1354.3,3381610.33,4639061.74315069,1219427.7699999996,False
2026-04-27,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000389512911915369,1219427.7699999996,3381610.33,4601038.1,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-23T00:00:00,1337.9,3381610.33,1217635.606251835,1213581.4699999997,True
2026-04-28,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00457527643207241,1213581.4699999997,3381610.33,4595191.8,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-24T00:00:00,1336.2,3381610.33,1234605.7427433915,1244601.25,True
2026-04-29,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00295929552204981,1244601.25,3381610.33,4626211.58,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-27T00:00:00,1345.22,3381610.33,1258291.577212749,1253026.7999999998,True
2026-04-30,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00252036388839996,1253026.7999999998,3381610.33,4634637.13,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-28T00:00:00,1347.67,3381610.33,1241345.8279417101,1253026.7999999998,True
2026-05-01,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00252036388839996,1253026.7999999998,3381610.33,4634637.13,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-28T00:00:00,1347.67,3381610.33,1241345.8279417101,1253026.7999999998,True
2026-05-04,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000145191349196046,1253026.7999999998,3381610.33,4634637.13,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-28T00:00:00,1347.67,3381610.33,1252353.890782061,1266748.4100000001,True
2026-05-05,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00220636203843584,1266748.4100000001,3381610.33,4648358.74,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-30T00:00:00,1351.66,3381610.33,1277004.3722649673,1266748.4100000001,True
2026-05-06,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00262969522783846,1266748.4100000001,3381610.33,4648358.74,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-30T00:00:00,1351.66,3381610.33,1254524.6432041405,1266748.4100000001,True
2026-05-07,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00856037034226299,1266748.4100000001,3381610.33,4648358.74,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-30T00:00:00,1351.66,3381610.33,1306540.0822980953,1266748.4100000001,True
2026-05-08,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00856037034226299,1266748.4100000001,3381610.33,4648358.74,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-30T00:00:00,1351.66,3381610.33,1306540.0822980953,1266748.4100000001,True
2026-05-11,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00891850526859437,1266748.4100000001,3381610.33,4648358.74,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-04-30T00:00:00,1351.66,3381610.33,1225291.9980869936,1405546.4500000002,False
2026-05-12,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00100621736413422,1405546.4500000002,3381610.33,4787156.78,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-07T00:00:00,1392.02,3381610.33,1400729.529723131,1361699.2000000002,True
2026-05-13,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00606883097605976,1361699.2000000002,3381610.33,4743309.53,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-11T00:00:00,1379.27,3381610.33,1390485.5438047033,1361699.2000000002,True
2026-05-14,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00606883097605976,1361699.2000000002,3381610.33,4743309.53,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-11T00:00:00,1379.27,3381610.33,1390485.5438047033,1382539.54,True
2026-05-15,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00154915565747434,1382539.54,3381610.33,4764149.87,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-12T00:00:00,1385.33,3381610.33,1389919.9497241657,1401797.9399999995,True
2026-05-18,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00473076914982942,1401797.9399999995,3381610.33,4783408.27,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-13T00:00:00,1390.93,3381610.33,1379168.7397252442,1348631.0,True
2026-05-19,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0105468147054906,1348631.0,3381610.33,4730241.33,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-15T00:00:00,1375.47,3381610.33,1298742.0211802367,1296702.0999999996,True
2026-05-20,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00829360339009848,1296702.0999999996,3381610.33,4678312.43,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-05-18T00:00:00,1360.37,3381610.33,1335502.167829387,1346842.7199999997,True
2026-05-21,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0123836450261958,1346842.7199999997,3381610.33,4728453.05,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,,1374.95,3381610.33,1288287.2359057665,1357469.2299999995,False
2026-05-26,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00838809186756528,1357469.2299999995,3381610.33,4739079.56,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,,1378.04,3381610.33,1397221.0647169799,1399253.08,True
2026-05-27,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00496584670829318,1399253.08,3381610.33,4780863.41,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,,1390.19,3381610.33,1422994.114827348,1430479.2000000002,True
