PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Holding date 31-12-2025],PMVL[Quantity 31-12-2025],PMVL[Purch. Val. (clean) (ptf cur.) 31-12-2025],PMVL[VNC Agrege dirty (ptf cur.) 31-12-2025],PMVL[PRMP MtM 31-12-2025],PMVL[PMVL 31-12-2025.1],PMVL[Variation PMVL],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)]
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9939.04,2026-02-17T00:00:00,P,305,1,3031407.2,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,3031407.2,0,,0,3031407.2,0,CAPREVAL AG,batch,0,0,3031407.2,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,305,1224422.17,1224422.17,2850914.3,1626492.13,-1626492.13,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,6115,1,26643360.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,26643360.75,0,,0,26643360.75,0,INPR AG,Hors mandat INPR AG,0,0,26643360.75,,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6807,7910136.31,7910136.31,29447830.77,21537694.46,-21537694.46,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,664,1,2893081.2,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2893081.2,0,,0,2893081.2,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2893081.2,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1136,1874085.4699999997,1874085.4700000002,4914460.96,3040375.4899999998,-3040375.4899999998,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2200.54,2026-02-17T00:00:00,P,160709.63,1,353647969.2,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,353647969.2,0,,0,353647969.2,0,MHP AG,Hors mandat MHP AG,0,0,353647969.2,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,160709.63,176972303.37559998,176972303.37559998,327910321.96,150938018.5844,-150938018.5844,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,208,1,906266.4,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,906266.4,0,,0,906266.4,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,906266.4,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,208,699104.29,699104.29,899830.88,200726.58999999997,-200726.58999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,295,1,1285329.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1285329.75,0,,0,1285329.75,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1285329.75,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,295,1228087.95,1228087.95,1276202.45,48114.5,-48114.5,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,245.61,2026-02-17T00:00:00,P,1724,1,423431.64,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,423431.64,0,,0,423431.64,0,EMUT AG,Hors mandat EMUT AG,0,0,423431.64,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1724,387848.27999999997,387848.27999999997,431948.2,44099.92000000004,-44099.92000000004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5322.99,2026-02-17T00:00:00,P,19,1,101136.81,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,101136.81,0,,0,101136.81,0,EMUT AG,Hors mandat EMUT AG,0,0,101136.81,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,19,86212.5,86212.5,94771.62,8559.119999999995,-8559.119999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,8994,1,39187307.699999996,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,39187307.699999996,0,,0,39187307.699999996,0,AUXIA AG,Hors mandat AUXIA AG,0,0,39187307.699999996,,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,9935,21436616.150000002,21436616.150000002,43394589.75,21957973.599999998,-21957973.599999998,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,71,1,309350.55,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,309350.55,0,,0,309350.55,0,CAPREVAL AG,batch,0,0,309350.55,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,71,220418.58000000002,220418.58000000002,310117.35,89698.76999999996,-89698.76999999996,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9939.04,2026-02-17T00:00:00,P,305,1,3031407.2,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,3031407.2,0,,0,3031407.2,0,CAPREVAL AG,batch,0,0,3031407.2,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,305,1224422.17,1224422.17,2879453.15,1655030.98,-1655030.98,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,6115,1,26643360.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,26643360.75,0,,0,26643360.75,0,INPR AG,Hors mandat INPR AG,0,0,26643360.75,,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6807,7910136.31,7910136.31,29731954.950000003,21821818.640000004,-21821818.640000004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,664,1,2893081.2,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2893081.2,0,,0,2893081.2,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2893081.2,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1136,1874085.4699999997,1874085.4700000002,4961877.6,3087792.1299999994,-3087792.1299999994,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2200.54,2026-02-17T00:00:00,P,160709.63,1,353647969.2,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,353647969.2,0,,0,353647969.2,0,MHP AG,Hors mandat MHP AG,0,0,353647969.2,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,160709.63,176972303.37559998,176972303.37559998,331531109.92,154558806.54440004,-154558806.54440004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,208,1,906266.4,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,906266.4,0,,0,906266.4,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,906266.4,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,208,699104.29,699104.29,908512.8,209408.51,-209408.51,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,295,1,1285329.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1285329.75,0,,0,1285329.75,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1285329.75,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,295,1228087.95,1228087.95,1288515.75,60427.80000000005,-60427.80000000005,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,245.61,2026-02-17T00:00:00,P,1724,1,423431.64,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,423431.64,0,,0,423431.64,0,EMUT AG,Hors mandat EMUT AG,0,0,423431.64,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1724,387848.27999999997,387848.27999999997,431948.2,44099.92000000004,-44099.92000000004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5322.99,2026-02-17T00:00:00,P,19,1,101136.81,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,101136.81,0,,0,101136.81,0,EMUT AG,Hors mandat EMUT AG,0,0,101136.81,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,19,86212.5,86212.5,94771.62,8559.119999999995,-8559.119999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,8994,1,39187307.699999996,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,39187307.699999996,0,,0,39187307.699999996,0,AUXIA AG,Hors mandat AUXIA AG,0,0,39187307.699999996,,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,9935,21436616.150000002,21436616.150000002,43943001.75,22506385.599999998,-22506385.599999998,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,71,1,309350.55,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,309350.55,0,,0,309350.55,0,CAPREVAL AG,batch,0,0,309350.55,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,71,220418.58000000002,220418.58000000002,314036.55,93617.96999999997,-93617.96999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9939.04,2026-02-17T00:00:00,P,305,1,3031407.2,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,3031407.2,0,,0,3031407.2,0,CAPREVAL AG,batch,0,0,3031407.2,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,305,1224422.17,1224422.17,2890951.65,1666529.48,-1666529.48,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,6115,1,26643360.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,26643360.75,0,,0,26643360.75,0,INPR AG,Hors mandat INPR AG,0,0,26643360.75,,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6807,7910136.31,7910136.31,30107701.35,22197565.040000003,-22197565.040000003,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,664,1,2893081.2,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2893081.2,0,,0,2893081.2,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2893081.2,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,192,1138801.33,1138801.33,849225.6,-289575.7300000001,289575.7300000001,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2200.54,2026-02-17T00:00:00,P,160709.63,1,353647969.2,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,353647969.2,0,,0,353647969.2,0,MHP AG,Hors mandat MHP AG,0,0,353647969.2,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,160709.63,176972303.37559998,176972303.37559998,333146241.7,156173938.3244,-156173938.3244,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,208,1,906266.4,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,906266.4,0,,0,906266.4,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,906266.4,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,208,699104.29,699104.29,919994.4,220890.11,-220890.11,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,295,1,1285329.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1285329.75,0,,0,1285329.75,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1285329.75,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,295,1228087.95,1228087.95,1304799.75,76711.80000000005,-76711.80000000005,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,245.61,2026-02-17T00:00:00,P,1724,1,423431.64,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,423431.64,0,,0,423431.64,0,EMUT AG,Hors mandat EMUT AG,0,0,423431.64,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1724,387848.27999999997,387848.27999999997,431948.2,44099.92000000004,-44099.92000000004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5322.99,2026-02-17T00:00:00,P,19,1,101136.81,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,101136.81,0,,0,101136.81,0,EMUT AG,Hors mandat EMUT AG,0,0,101136.81,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,19,86212.5,86212.5,94771.62,8559.119999999995,-8559.119999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,8994,1,39187307.699999996,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,39187307.699999996,0,,0,39187307.699999996,0,AUXIA AG,Hors mandat AUXIA AG,0,0,39187307.699999996,,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,8994,20430170.310000002,20430170.310000002,39908086.86,19477916.549999997,-19477916.549999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,71,1,309350.55,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,309350.55,0,,0,309350.55,0,CAPREVAL AG,batch,0,0,309350.55,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,71,220418.58000000002,220418.58000000002,315040.49,94621.90999999997,-94621.90999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9939.04,2026-02-17T00:00:00,P,305,1,3031407.2,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,3031407.2,0,,0,3031407.2,0,CAPREVAL AG,batch,0,0,3031407.2,,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,305,1224422.17,1224422.17,2887386.2,1662964.0300000003,-1662964.0300000003,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,6115,1,26643360.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,26643360.75,0,,0,26643360.75,0,INPR AG,Hors mandat INPR AG,0,0,26643360.75,,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6115,7530823.43,7530823.43,27133416.85,19602593.42,-19602593.42,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,664,1,2893081.2,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,2893081.2,0,,0,2893081.2,0,MHP PERE,Mandats LBPAM MHP PERE,0,0,2893081.2,,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,664,1138801.3299999998,1138801.3299999998,2946294.16,1807492.8300000003,-1807492.8300000003,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2200.54,2026-02-17T00:00:00,P,160709.63,1,353647969.2,PP,FC_Act_Mixte,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,353647969.2,0,,0,353647969.2,0,MHP AG,Hors mandat MHP AG,0,0,353647969.2,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,160709.63,176972303.37559998,176972303.37559998,333969075.01,156996771.6344,-156996771.6344,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,208,1,906266.4,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,906266.4,0,,0,906266.4,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,906266.4,,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,208,699104.29,699104.29,922935.52,223831.22999999998,-223831.22999999998,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,295,1,1285329.75,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1285329.75,0,,0,1285329.75,0,MMH AG,Hors mandat MUTUELLE MH AG,0,0,1285329.75,,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,295,1228087.95,1228087.95,1308971.05,80883.1000000001,-80883.1000000001,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,245.61,2026-02-17T00:00:00,P,1724,1,423431.64,PP,FC_Act_US,,FR41,12234458,PP_FAC_Act_EUR_LC,423431.64,0,,0,423431.64,0,EMUT AG,Hors mandat EMUT AG,0,0,423431.64,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1724,387848.27999999997,387848.27999999997,431948.2,44099.92000000004,-44099.92000000004,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5322.99,2026-02-17T00:00:00,P,19,1,101136.81,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,101136.81,0,,0,101136.81,0,EMUT AG,Hors mandat EMUT AG,0,0,101136.81,,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,19,86212.5,86212.5,94771.62,8559.119999999995,-8559.119999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11229.57,2026-02-17T00:00:00,P,1500,1,16844355,PP,FC_Act_Mixte,,FR41,11972345,PP_FAC_Act_EUR_LC,16844355,0,,0,16844355,0,MHP AG,Hors mandat MHP AG,0,0,16844355,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1500,15000000,15000000,16017690,1017690,-1017690,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11229.57,2026-02-17T00:00:00,P,1500,1,16844355,PP,FC_Act_Mixte,,FR41,11972345,PP_FAC_Act_EUR_LC,16844355,0,,0,16844355,0,MHP AG,Hors mandat MHP AG,0,0,16844355,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1500,15000000,15000000,16160985.000000002,1160985.0000000019,-1160985.0000000019,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11229.57,2026-02-17T00:00:00,P,1500,1,16844355,PP,FC_Act_Mixte,,FR41,11972345,PP_FAC_Act_EUR_LC,16844355,0,,0,16844355,0,MHP AG,Hors mandat MHP AG,0,0,16844355,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1500,15000000,15000000,16236450,1236450,-1236450,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,11229.57,2026-02-17T00:00:00,P,1500,1,16844355,PP,FC_Act_Mixte,,FR41,11972345,PP_FAC_Act_EUR_LC,16844355,0,,0,16844355,0,MHP AG,Hors mandat MHP AG,0,0,16844355,,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1500,15000000,15000000,16286985,1286985,-1286985,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2D,FR0007057674,FEDERIS ISR ACTIONS US MM,4392.06,2026-02-17T00:00:00,P,127,1,557791.62,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,557791.62,0,,0,557791.62,0,MHP AG,Hors mandat MHP AG,0,0,557791.62,,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-02-19T00:00:00,,,,,,,,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2G,FR0007057674,FEDERIS ISR ACTIONS US MM,4392.06,2026-02-17T00:00:00,P,150,1,658809,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,658809,0,,0,658809,0,MHRS AG SG,Mandats LBPAM MHRS SG,0,0,658809,,PP_FAC_Act,MRS SG HM ACT COTE,2026-02-19T00:00:00,,,,,,,,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2G,FR0007022793,LBPAM ACTIONS EX-EURO-M,5322.99,2026-02-17T00:00:00,P,34,1,180981.66,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,180981.66,0,,0,180981.66,0,MHRS AG SG,Mandats LBPAM MHRS SG,0,0,180981.66,,PP_FAC_Act,MRS SG HM ACT COTE,2026-02-19T00:00:00,,,,,,,,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1524.73,2026-02-17T00:00:00,P,13278,1000,20245364.939999998,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,20245364.939999998,0,M7EM,0.012365689785888,20495712.84245013,250347.90245013312,AUXIA AG,Hors mandat AUXIA AG,0,250347.90245013312,20495712.84245013,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-31T00:00:00,13278,13651228.329999998,13651228.329999998,19300502.46,5649274.130000003,-5649274.130000003,,
